run_id,q,g,L,omega,center_ldos,edge_ldos,local_difference,G_1L_abs,G_L1_abs,stripped_1L_abs,covariance_error
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.38,0.0003440142371979,0.0002586276700876,1.665357124329815e-16,2.2754834783495616e-48,1.2423718834887183e-46,1.6813675073714758e-47,3.6108754651155055e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.37,0.0003458514972088,0.0002597825859878,1.1102314949223176e-16,2.9468458824027105e-48,1.6089233361197623e-46,2.1774409539976427e-47,3.3362353736607596e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.36,0.0003477045804942,0.0002609458428045,2.7755575615628914e-17,3.8199120137441225e-48,2.0856012923981192e-46,2.822554416253447e-47,3.6594635455582553e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.35,0.0003495736794257,0.0002621175269579,5.551284527130373e-17,4.9563844087636096e-48,2.706094195716122e-46,3.6623002444219535e-47,3.5660100815222407e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.34,0.0003514589894394,0.0002632977260654,5.551115123125783e-17,6.437182553677931e-48,3.514582588564494e-46,4.756470300818389e-47,3.8100928212987774e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.33,0.0003533607090976,0.0002644865289623,1.1102569054260746e-16,8.368535726351631e-48,4.5690656914506765e-46,6.183557994791757e-47,3.8502276071415853e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.32,0.0003552790401511,0.0002656840257236,2.7758963540648015e-17,1.0890042240888043e-47,5.945761601352809e-46,8.04671330376462e-47,3.5603091678432667e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.31,0.0003572141876037,0.0002668903076858,2.7769124835677133e-17,1.418534105661463e-47,7.744933792803609e-46,1.0481628084978967e-46,3.5951748255822304e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.3,0.0003591663597777,0.0002681054674699,8.327378515562308e-17,1.8496257680642003e-47,1.009861451899376e-45,1.3666988562254068e-46,3.768638270722815e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.29,0.0003611357683821,0.0002693295990039,5.551792708129603e-17,2.4141575743466806e-47,1.3180853744783056e-45,1.783834574850596e-46,3.8791672447947836e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.28,0.0003631226285808,0.0002705627975467,8.326926790695561e-17,3.154197400287471e-47,1.7221334289504678e-45,2.3306541537825342e-46,3.770130399203452e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.27,0.0003651271590643,0.0002718051597123,2.776319786554118e-17,4.1253190239501453e-47,2.252347870042131e-45,3.0482213693953454e-46,3.335479905071098e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.26,0.0003671495821219,0.000273056783494,1.1102251422055052e-16,5.401017513176071e-47,2.948855645160268e-45,3.9908421396164905e-46,3.4179960935794313e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.25,0.0003691901237166,0.0002743177682897,6.505213034913028e-19,7.078594388508722e-47,3.8647815844756434e-45,5.230413103826665e-46,3.878991669148824e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.24,0.000371249013561,0.0002755882149281,5.551284527130373e-17,9.287010684168991e-47,5.070536026936692e-45,6.862224293669297e-46,3.84083301058921e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.23,0.0003733264851961,0.0002768682256944,1.1102420827028943e-16,1.2197377896605152e-46,6.659542684098084e-45,9.01271095378722e-46,4.050522647358013e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.22,0.0003754227760716,0.0002781579043573,8.326785621649077e-17,1.6036989042410184e-46,8.75589933817409e-45,1.18498211692305e-45,3.962731250142331e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.21,0.0003775381276283,0.0002794573561971,1.110299254973338e-16,2.1108106227128478e-46,1.152463550704297e-44,1.5596898105443974e-45,3.485975841390643e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.2,0.0003796727853825,0.0002807666880332,4.336808689942019e-19,2.781314668956029e-46,1.5185463558504594e-44,2.055129011769483e-45,3.7701287496399117e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.1899999999999995,0.0003818269990133,0.0002820860082533,2.1684043449710093e-19,3.6688486431163165e-46,2.003123486657624e-44,2.7109328442472053e-45,3.4593154504259247e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.18,0.0003840010224513,0.0002834154268428,1.665369829603233e-16,4.844988423358963e-46,2.6452740484739797e-44,3.579989125886895e-45,3.8880446264176487e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.17,0.0003861951139703,0.0002847550554149,1.665357124329815e-16,6.4053594366174124e-46,3.4972077553664786e-44,4.732956021098088e-45,4.460123916063856e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.16,0.0003884095362811,0.0002861050072418,5.551284527130373e-17,8.477868676061636e-46,4.628759459369038e-44,6.264344724678636e-45,3.3665048620499684e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.15,0.0003906445566277,0.0002874653972859,1.1102420827028943e-16,1.1233807050842732e-45,6.133450828053003e-44,8.300723050323963e-45,3.627401177899904e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.14,0.0003929004468868,0.0002888363422324,1.1102569054260746e-16,1.4902841488980812e-45,8.136675755355377e-44,1.1011793179555041e-44,3.2794444244983564e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.13,0.0003951774836691,0.0002902179605224,2.7756422635651865e-17,1.979328497161403e-45,1.0806767425289638e-43,1.4625369303737704e-44,3.7040793416921953e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.12,0.0003974759484238,0.0002916103723868,1.3877855570284802e-16,2.6319537285978106e-45,1.4369980455427588e-43,1.9447653750398916e-44,3.7981785901364423e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.11,0.000399796127546,0.0002930136998811,2.7756422635651865e-17,3.5039280713809335e-45,1.91307990546604e-43,2.58907210860516e-44,3.777141762478647e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.1,0.000402138312487,0.0002944280669212,1.9429096537506406e-16,4.670396356228873e-45,2.5499500097163533e-43,3.4509820680416433e-44,3.7866983169347253e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.09,0.0004045027998676,0.0002958535993194,2.1684043449710093e-19,6.232740788476598e-45,3.4029611668694402e-43,4.605407133614684e-44,3.4099414985407763e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.08,0.0004068898915946,0.0002972904248219,5.55149627486669e-17,8.327917104112959e-45,4.546888675139509e-43,6.153544666953475e-44,3.5236317514260533e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.07,0.0004092998949807,0.0002987386731475,8.326926790695561e-17,1.1141176143602584e-44,6.082876066341016e-43,8.232277553314735e-44,4.027009975095723e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.06,0.0004117331228675,0.0003001984760261,5.551157474611588e-17,1.4923421748682126e-44,8.147912196424372e-43,1.1027000048901395e-43,3.9521055746638197e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.05,0.0004141898937521,0.0003016699672395,4.336808689942019e-19,2.00149268401865e-44,1.0927779785229079e-42,1.4789141723813084e-43,3.8193537269833935e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.04,0.000416670531918,0.0003031532826622,2.7756422635651865e-17,2.6877781141145633e-44,1.467477127302283e-42,1.986014326667054e-43,3.812010811878759e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.03,0.0004191753675685,0.0003046485603041,5.551157474611588e-17,3.614034686898463e-44,1.9731960806027132e-42,2.670430504497401e-43,3.758340775880247e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.02,0.000421704736965,0.000306155940353,5.552639573108236e-17,4.865825154209216e-44,2.6566505180456188e-42,3.595385503203978e-43,3.994853759392057e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.01,0.000424258982569,0.0003076755652198,5.551792708129603e-17,6.559818804595975e-44,3.581539712835705e-42,4.847086914597985e-43,4.050710272495067e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-4.0,0.0004268384531884,0.0003092075795837,2.7756422635651865e-17,8.85532151176977e-44,4.834841724913312e-42,6.543246742453421e-43,4.467943977170577e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.99,0.000429443504128,0.0003107521304388,8.327124423340014e-17,1.197016286901881e-43,6.535487482438451e-42,8.844820495251665e-43,3.4398659397000105e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.98,0.0004320744973445,0.0003123093671423,2.776319786554118e-17,1.6202618909005096e-43,8.846330181237138e-42,1.197220600682332e-42,3.82324659831294e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.97,0.0004347318016062,0.0003138794414632,8.326785621649077e-17,2.1961708055539967e-43,1.199068631400465e-41,1.62276292850722e-42,3.8164453252576454e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.96,0.0004374157926579,0.0003154625076334,8.327378515562308e-17,2.9809120951280505e-43,1.6275228580541306e-41,2.2026126696882067e-42,3.6359630773480953e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.95,0.0004401268533903,0.0003170587223988,8.326785621649077e-17,4.0517339305502354e-43,2.212171770345618e-41,2.993848931077647e-42,4.0565762742539674e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.94,0.0004428653740148,0.0003186682450732,1.9429883044343443e-16,5.515031732974861e-43,3.011105299945114e-41,4.075087886233397e-42,4.303132124874759e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.93,0.000445631752244,0.0003202912375919,1.110299254973338e-16,7.517565783876737e-43,4.104451845521262e-41,5.554771530446678e-42,4.470128973234352e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.92,0.0004484263934776,0.0003219278645688,1.387821131782593e-16,1.0262082076422746e-42,5.602906968609657e-41,7.582710015451839e-42,4.063877874683894e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.91,0.0004512497109944,0.0003235782933531,5.551284527130373e-17,1.402909916197344e-42,7.659628608752722e-41,1.0366180072528271e-41,4.1008218056766293e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.9,0.0004541021261499,0.000325242694089,1.1102759629222426e-16,1.9207343421761586e-42,1.0486854178794602e-40,1.4192413805482295e-41,3.968792158809011e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.89,0.0004569840685809,0.0003269212397759,5.551157474611588e-17,2.6336334503079706e-42,1.4379151425222215e-40,1.946006530834588e-41,4.306386240643742e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.88,0.0004598959764165,0.0003286141063315,1.1102569054260746e-16,3.616606881465782e-42,1.9746004512517308e-40,2.6723311134929294e-41,4.083116941725845e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.87,0.0004628382964956,0.0003303214726551,5.551157474611588e-17,4.9740804264524036e-42,2.71575589400378e-40,3.6753759311649704e-41,3.884242236481394e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.86,0.0004658114845923,0.0003320435206944,1.110299254973338e-16,6.851687551857137e-42,3.740894649365256e-40,5.06275036930172e-41,4.66481965105472e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.85,0.0004688160056485,0.0003337804355127,1.1103585416259206e-16,9.452864227367901e-42,5.1610889932877475e-40,6.984774407159615e-41,4.403540005478787e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.84,0.0004718523340136,0.0003355324053587,4.336808689942019e-19,1.3062263555122868e-41,7.131754253550774e-40,9.651779818782022e-41,4.222872215118298e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.83,0.0004749209536939,0.0003372996217384,1.1102759629222426e-16,1.8078850142039916e-41,9.870717724818337e-40,1.335856379036933e-40,4.288016850025718e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.82,0.0004780223586088,0.0003390822794889,1.1102759629222426e-16,2.506275796084765e-41,1.3683802193907516e-39,1.85190124566624e-40,4.230083895154757e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.81,0.000481157052857,0.000340880576854,1.6654248846680028e-16,3.4801753595890305e-41,1.90011136424493e-39,2.5715210966119495e-40,4.926169420985222e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.8,0.000484325550992,0.0003426947155625,5.551157474611588e-17,4.840567731883107e-41,2.642860432709528e-39,3.5767226521557773e-40,4.250559512694596e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.79,0.0004875283783063,0.0003445249009087,1.1102314949223176e-16,6.744088364746606e-41,3.6821474837522056e-39,4.983244726325816e-40,3.740880338684335e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.78,0.0004907660711269,0.0003463713418351,5.55149627486669e-17,9.412197555855563e-41,5.1388857429619646e-39,6.954725575443472e-40,4.458505435614289e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.77,0.0004940391771208,0.0003482342510177,4.336808689942019e-19,1.3158575932179174e-40,7.18433902967634e-39,9.722945574491058e-40,3.995336387468286e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.76,0.0004973482556118,0.0003501138449538,5.551792708129603e-17,1.84283418419818e-40,1.0061533727505891e-38,1.3616805168067448e-39,4.079253081089922e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.75,0.0005006938779086,0.0003520103440524,5.551157474611588e-17,2.585429965477802e-40,1.4115969315534423e-38,1.9103887054771815e-39,5.078151031633252e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.74,0.0005040766276458,0.0003539239727279,1.6654037098584778e-16,3.633777148384842e-40,1.9839750993452674e-38,2.6850183200427846e-39,4.458724336404989e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.73,0.0005074971011372,0.0003558549594958,1.6653853581391122e-16,5.116498487226305e-40,2.7935135204993527e-38,3.7806094352208976e-39,4.136391060468588e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.72,0.0005109559077424,0.0003578035370721,5.551792708129603e-17,7.217499041298177e-40,3.940620955208661e-38,5.3330505310130416e-39,4.367092964732809e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.71,0.000514453670248,0.0003597699424754,5.551284527130373e-17,1.0200241276846259e-39,5.569143036075201e-38,7.537015501724501e-39,3.840945193519455e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.7,0.0005179910252632,0.0003617544171325,2.1684043449710093e-19,1.4442910274905952e-39,7.885561821045531e-38,1.0671947425310201e-38,3.806208648230082e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.69,0.0005215686236313,0.0003637572069873,1.1103945355491882e-16,2.0489460081108105e-39,1.1186866156064666e-37,1.5139776997610794e-38,4.3361718706902517e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.68,0.0005251871308573,0.0003657785626132,1.1103267813128674e-16,2.9123869080225265e-39,1.590109373587784e-37,2.1519790245169625e-38,4.301778303396528e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.67,0.000528847227553,0.0003678187393288,1.1102569054260746e-16,4.1478386877870305e-39,2.2646431898907335e-37,3.064861275337326e-38,4.3185317561048153e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.66,0.0005325496099,0.0003698779973184,2.2204725188721446e-16,5.91916737028183e-39,3.2317558815393643e-37,4.373705975797226e-38,4.356918264987898e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.65,0.0005362949901323,0.0003719566017551,5.551284527130373e-17,8.464033462788163e-39,4.6212056888685624e-37,6.2541218079768e-38,4.388123044779459e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.64,0.0005400840970389,0.0003740548229293,4.336808689942019e-19,1.2127866544724187e-38,6.621590771907962e-37,8.961348625931124e-38,4.140235906046045e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.63,0.0005439176764876,0.0003761729363806,8.673617379884035e-19,1.74138308495058e-38,9.50762949373105e-37,1.2867177304428754e-37,4.501231733247251e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.62,0.0005477964919716,0.0003783112230352,2.2205318096800574e-16,2.505647642979092e-38,1.3680372594156668e-36,1.851437099812587e-37,4.409284152158629e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.61,0.0005517213251801,0.0003804699693465,5.552639573108236e-17,3.613055565237114e-38,1.972661498289069e-36,2.669707026009063e-37,4.074678967668972e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.5999999999999996,0.0005556929765937,0.0003826494674427,1.665340183814476e-16,5.22121735125708e-38,2.8506880829959093e-36,3.857986791314866e-37,4.247744102225683e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.59,0.0005597122661072,0.0003848500152773,5.551157474611588e-17,7.561801130129901e-38,4.1286035262362976e-36,5.587457275948703e-37,4.448987062696076e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.58,0.0005637800336804,0.0003870719167872,0.0,1.0976130965802216e-37,5.992764452543039e-36,8.110324745552243e-37,4.826462257200082e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.5700000000000003,0.0005678971400191,0.0003893154820545,6.505213034913028e-19,1.5968290305825896e-37,8.718391098902929e-36,1.1799059287375802e-36,4.453832964782763e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.56,0.0005720644672882,0.0003915810274756,5.551284527130373e-17,2.328453666245354e-37,1.2712926261488943e-35,1.7205074763647665e-36,4.562571893324348e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.55,0.0005762829198588,0.0003938688759362,1.6654037098584778e-16,3.403236559417994e-37,1.858104202693844e-35,2.514670585547129e-36,4.278803760707549e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.54,0.0005805534250914,0.0003961793569923,2.2205519258444853e-16,4.9859480136036875e-37,2.7222353770418967e-35,3.684144957886949e-36,5.071387196818721e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.53,0.0005848769341582,0.0003985128070583,5.551284527130373e-17,7.322351128462674e-37,3.9978682550716403e-35,5.410526326427886e-36,4.57844649254593e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.52,0.0005892544229062,0.000400869569603,5.552173813354909e-17,1.0779958956692187e-36,5.885658164686095e-35,7.965372147516851e-36,5.265122594019959e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.51,0.0005936868927638,0.0004032499953522,2.1684043449710093e-19,1.590978883896769e-36,8.686450380255996e-35,1.17558322253273e-35,4.883342182596303e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.5,0.0005981753716954,0.0004056544424995,1.1103267813128674e-16,2.35401885540604e-36,1.2852507464830936e-34,1.739397738053575e-35,4.2838830965794883e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.49,0.0006027209152058,0.0004080832769259,5.55149627486669e-17,3.491978923526646e-36,1.9065558917928303e-34,2.5802428162221856e-35,4.978298947080882e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.48,0.0006073246073979,0.0004105368724279,1.1102759629222426e-16,5.193592676254114e-36,2.835605521491581e-34,3.837574763983702e-35,4.575875188431754e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.47,0.0006119875620891,0.0004130156109548,5.551284527130373e-17,7.744933834613857e-36,4.228590594990137e-34,5.722775058646787e-35,4.559446349561537e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.46,0.0006167109239891,0.0004155198828562,5.553824967135427e-17,1.1580854110961559e-35,6.322932102622373e-34,8.557158069942661e-35,5.224739916760449e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.45,0.0006214958699445,0.0004180500871395,5.551284527130373e-17,1.7364272059944869e-35,9.480571311452073e-34,1.2830558036802675e-34,4.849109435231287e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.44,0.0006263436102552,0.0004206066317386,8.673617379884035e-19,2.610876499357947e-35,1.4254902682995629e-33,1.9291912921135544e-34,6.428011411770645e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.4299999999999997,0.0006312553900677,0.0004231899337943,0.0,3.936870109832347e-35,2.1494582491763018e-33,2.908975409575448e-34,5.097814874256488e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.42,0.0006362324908528,0.0004258004199467,5.551792708129603e-17,5.95350524561082e-35,3.2505037262297434e-33,4.399078424509625e-34,4.56080657522688e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.41,0.0006412762319719,0.0004284385266408,1.1102314949223176e-16,9.029710812205046e-35,4.9300550568067256e-33,6.6721039748503726e-34,4.672231789085177e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.4,0.0006463879723427,0.0004311047004462,8.673617379884035e-19,1.3736548671537204e-34,7.49990145306167e-33,1.0150012873967969e-33,4.656931161883957e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.3899999999999997,0.0006515691122086,0.0004337993983911,1.1102314949223176e-16,2.096081011690192e-34,1.1444214555788531e-32,1.5488060183282146e-33,5.180873802164236e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.38,0.0006568210950244,0.0004365230883122,5.551792708129603e-17,3.2084099761098264e-34,1.751732492434801e-32,2.3707121301844248e-33,5.238249705090349e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.37,0.0006621454094656,0.0004392762492213,1.1102314949223176e-16,4.926613716760202e-34,2.6898399486302086e-32,3.640302513090238e-33,4.824620999873599e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.36,0.0006675435915739,0.0004420593716892,5.552639573108236e-17,7.58945073866131e-34,4.143699700985904e-32,5.6078877268039075e-33,4.560929922947325e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.3499999999999996,0.0006730172270499,0.0004448729582496,1.1103585416259206e-16,1.173012241125566e-33,6.404429833168842e-32,8.667453254409172e-33,5.289692653723762e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.34,0.0006785679537074,0.0004477175238219,4.336808689942019e-19,1.8190858175654888e-33,9.93187203906045e-32,1.3441327154760524e-32,4.9005637483928e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.33,0.0006841974641046,0.0004505935961568,8.673617379884035e-19,2.8306834337519066e-33,1.5455007881232032e-31,2.091607869030648e-32,6.522566671557838e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.3200000000000003,0.0006899075083677,0.0004535017163045,2.220462989844635e-16,4.420250734180874e-33,2.413375127689226e-31,3.266148064620186e-32,5.285708882934219e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.31,0.000695699897227,0.0004564424391082,5.551115123125783e-17,6.927093420103811e-33,3.7820648584443263e-31,5.118468188368044e-32,4.708887559616228e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.3,0.0007015765052858,0.000459416333724,4.336808689942019e-19,1.089521644304712e-32,5.948586620010667e-31,8.050536550766682e-32,4.905661858865373e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.29,0.0007075392745455,0.0004624239841698,5.552639573108236e-17,1.7200245310786323e-32,9.391015740851928e-31,1.27093577516769e-31,4.918801492145982e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.28,0.0007135902182145,0.0004654659899055,4.336808689942019e-19,2.7257239149983406e-32,1.4881948326000641e-30,2.0140526918119617e-31,5.227465108739393e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.27,0.0007197314248283,0.0004685429664459,5.551284527130373e-17,4.336239698999952e-32,2.3675066566567587e-30,3.2040718394320804e-31,6.041823073427571e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.26,0.0007259650627162,0.0004716555460106,5.552639573108236e-17,6.925736561814245e-32,3.7813240389196516e-30,5.117465598166055e-31,5.61776671105442e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.25,0.0007322933848524,0.0004748043782129,5.551115123125783e-17,1.1106530240885486e-31,6.063960044395264e-30,8.206677501437261e-31,7.549331172930753e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.24,0.0007387187341323,0.0004779901307907,1.1103585416259206e-16,1.7885065802231408e-31,9.764915060228905e-30,1.3215375454575398e-30,5.275594084773509e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.23,0.0007452435491249,0.0004812134903839,4.336808689942019e-19,2.892303729358916e-31,1.5791443295696146e-29,2.1371394511379373e-30,7.455552569702334e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.22,0.0007518703703545,0.0004844751633625,1.1103585416259206e-16,4.697660500274487e-31,2.5648357279875813e-29,3.471127697025881e-30,7.387917514993362e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.21,0.0007586018471753,0.0004877758767083,5.551284527130373e-17,7.663878794878334e-31,4.1843360427859897e-29,5.6628830350761035e-30,5.302079973479799e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.2,0.0007654407453109,0.0004911163789577,5.551284527130373e-17,1.2560057718731864e-30,6.857559157522702e-29,9.280697108951669e-30,7.811078949317738e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.19,0.0007723899551393,0.0004944974412091,4.336808689942019e-19,2.0680418958861563e-30,1.1291126170641819e-28,1.5280877583641709e-29,6.30167278191556e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.1799999999999997,0.0007794525008187,0.0004979198582023,1.665340183814476e-16,3.421389100986699e-30,1.868015154574359e-28,2.5280836003460624e-29,5.387139372785005e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.17,0.0007866315503614,0.0005013844494775,5.551792708129603e-17,5.6881884507389024e-30,3.1056456645023734e-28,4.2030343563799167e-29,6.685528038556778e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.16,0.0007939304267806,0.00050489206062,1.6654757031124616e-16,9.504496617045673e-30,5.189279322869668e-28,7.022925869544706e-29,5.794339764572925e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.15,0.0008013526204542,0.0005084435646024,4.336808689942019e-19,1.596340874323861e-29,8.7157258560375e-28,1.179545227339501e-28,6.85349056105359e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.1399999999999997,0.000808901802872,0.0005120398632316,1.3010426069826053e-18,2.6954040773623044e-29,1.471640762157781e-27,1.9916491936916475e-28,7.127682838088515e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.13,0.0008165818419606,0.0005156818887152,5.551284527130373e-17,4.5760106772674427e-29,2.4984171751071685e-27,3.381239960363478e-28,6.55464610007191e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.12,0.0008243968192117,0.0005193706053577,2.2207890710983763e-16,7.812341797466035e-29,4.2653940956826106e-27,5.772583180549723e-28,6.760246104946806e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.11,0.0008323510488789,0.0005231070114035,5.551284527130373e-17,1.3414542082129456e-28,7.324091812260299e-27,9.912080398632054e-28,7.406835704831128e-16
green_green_084a8dc87a97,2.0,0.02531645569620253,80,-3.0999999999999996,0.0008404490995508,0.0005268921410437,1.734723475976807e-18,2.3170939576214307e-28,1.2650904353910812e-26,1.7121137239357987e-27,7.006162595542481e-16
