run_id,kind,L,U,filling,g,target_g,lambda,chi,status,message,accepted,s_min,metric_violation
generalization_branch_trial_83ba0095b6af,branch_trial,24,3.0,0.8,0.05,0.05,0.007147705767941868,0.02373121887888543,SUCCESS,SUCCESS,True,0.9999999451207724,0.0004293845876024382
generalization_branch_trial_83fcc74d03af,branch_trial,24,3.0,0.8,0.1,0.1,0.012115276586285901,0.133548830710887,FAILED,NO_SCF_CONVERGENCE,False,0.9999554891129511,0.007838205426654822
generalization_branch_trial_841327b044ff,branch_trial,40,1.0,0.8,0.05,0.05,0.09631743001038338,0.7116948936515494,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999992,0.09723371552897797
generalization_branch_trial_841c093a4a4c,branch_trial,40,2.0,1.0,0.05,0.05,0.02448436746822229,0.18091636476952713,SUCCESS,SUCCESS,True,0.9991220823946746,0.03185364465791106
generalization_branch_trial_8485d4883446,branch_trial,20,2.0,1.0,0.1,0.1,7.742636826811277e-08,5.721077786695493e-07,SUCCESS,SUCCESS,True,0.9999999999999993,1.1014214794342984e-08
generalization_branch_trial_857580a87d16,branch_trial,24,1.0,0.8,0.1,0.1,0.012115276586285901,0.133548830710887,FAILED,NO_SCF_CONVERGENCE,False,0.8187454283952958,0.029403733606826545
generalization_branch_trial_858556ad5b21,branch_trial,40,1.0,0.8,0.05,0.05,0.09633154440796099,0.7117991857270529,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999229076,0.09725673139629074
generalization_branch_trial_85971a5bce54,branch_trial,40,1.0,0.8,0.05,0.05,0.09631764444101977,0.711696478091551,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999872,0.09723402973213582
generalization_branch_trial_859c9fc8d1f3,branch_trial,40,2.0,1.0,0.1,0.1,2.1544346900318867e-05,0.0011762814844297155,SUCCESS,SUCCESS,True,0.9999999999321348,3.8512543366829016e-07
generalization_branch_trial_860f0881ce71,branch_trial,20,1.0,0.8,0.1,0.1,8.799225435691092e-05,0.0006501797037145897,SUCCESS,SUCCESS,True,0.9999999992586864,8.719884643695297e-05
generalization_branch_trial_866c687e79f8,branch_trial,24,3.0,0.8,0.1,0.1,0.04948168092155145,0.5454452964088903,SUCCESS,SUCCESS,True,0.9963794968922408,0.07729527620260614
generalization_branch_trial_86a58a24fda4,branch_trial,40,2.0,0.6,0.05,0.05,0.012115276586285901,0.08952045835012755,SUCCESS,SUCCESS,True,0.9999864747419703,0.004019689884700487
generalization_branch_trial_86cb415de6a0,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742736492423,0.7116948741041033,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999994,0.09723370331661399
generalization_branch_trial_86ff9a04ed43,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742661100202,0.7116948685333299,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999994,0.09723370699774436
generalization_branch_trial_879493435e41,branch_trial,40,1.0,0.8,0.05,0.05,0.09631919161938875,0.7117079102793145,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999987954,0.0972365405840068
generalization_branch_trial_87ba45699fa6,branch_trial,40,1.0,0.8,0.05,0.05,0.1,0.7389056098930651,FAILED,NO_SCF_CONVERGENCE,False,0.9999923132455513,0.10328203409942208
generalization_branch_trial_87ca20dd6362,branch_trial,24,1.0,0.8,0.1,0.1,0.04948168092155146,0.5454452964088904,SUCCESS,SUCCESS,True,0.9985182974189322,0.11060657136190596
generalization_branch_trial_883ed870ebb9,branch_trial,24,1.5,0.8,0.1,0.1,7.742636826811277e-08,8.534845139319194e-07,SUCCESS,SUCCESS,True,0.9999999999999989,4.819406979369862e-08
generalization_branch_trial_884e98105327,branch_trial,40,2.0,1.0,0.05,0.05,0.1,0.7389056098930651,SUCCESS,SUCCESS,True,0.9878874806021822,0.17763347673440205
generalization_branch_trial_88bbfe1d6152,branch_trial,24,1.0,0.8,0.1,0.1,0.07034321639046047,0.7754056814536853,SUCCESS,SUCCESS,True,0.999088740621622,0.1416472599857958
generalization_branch_trial_88be7dc84813,branch_trial,40,1.0,0.8,0.1,0.1,0.0007262917501736235,0.03965418594381441,SUCCESS,SUCCESS,True,0.9999996271971482,0.0031131129125295666
generalization_branch_trial_88c9a7963421,branch_trial,40,1.0,0.8,0.05,0.05,0.0981410679231494,0.7251698564931143,FAILED,NO_SCF_CONVERGENCE,False,0.9999987118427734,0.1002184263971986
generalization_branch_trial_88ea912cf6c0,branch_trial,24,3.0,0.8,0.1,0.1,0.015282363949530597,0.1684601933288344,SUCCESS,SUCCESS,True,0.9999973681226443,0.012081256638847206
generalization_branch_trial_89360bc205e8,branch_trial,40,1.0,0.8,0.05,0.05,0.09654287138015123,0.7133606925797839,FAILED,NO_SCF_CONVERGENCE,False,0.9999999802119722,0.09760145599181969
generalization_branch_trial_894a338bfc45,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742666485361,0.7116948689312422,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999993,0.09723369364016544
generalization_branch_trial_8978059d8609,branch_trial,20,2.0,1.0,0.1,0.1,7.742636826811277e-08,5.721077786695493e-07,SUCCESS,SUCCESS,True,0.9999999999999993,1.1014347041884204e-08
generalization_branch_trial_89861764602a,branch_trial,24,3.0,0.8,0.05,0.05,0.05804554194791475,0.19271798611068594,FAILED,NO_SCF_CONVERGENCE,False,0.9999734834409502,0.025438028064538334
generalization_branch_trial_89926cb9182e,branch_trial,20,1.0,0.8,0.1,0.1,2.1544346900318867e-05,0.00015919238786127877,SUCCESS,SUCCESS,True,0.9999999998461393,2.1355401784515202e-05
generalization_branch_trial_89b13ea667d4,branch_trial,48,1.5,0.8,0.05,0.05,0.02448436746822229,0.26989550117065764,SUCCESS,SUCCESS,True,0.9997402715420783,0.022937419306191642
generalization_branch_trial_89b24cc295ef,branch_trial,96,1.5,0.8,0.025,0.025,7.742636826811277e-08,8.534845139319194e-07,SUCCESS,SUCCESS,True,0.9999999999999994,5.811228578951138e-11
generalization_branch_trial_89c75d96aeb7,branch_trial,20,2.0,0.4,0.1,0.1,0.0007262917501736235,0.0053666104862234295,SUCCESS,SUCCESS,True,0.9999999944451722,9.282525877532821e-06
generalization_branch_trial_8a4a7931e848,branch_trial,40,1.0,0.8,0.05,0.05,0.09814129272148611,0.7251715175406352,FAILED,NO_SCF_CONVERGENCE,False,0.9999987121480691,0.10021879572574105
generalization_branch_trial_8a752408d264,branch_trial,40,1.5,0.8,0.1,0.1,0.00017782794100389284,0.009709076603015662,SUCCESS,SUCCESS,True,0.9999999458967332,0.00010384025222063913
generalization_branch_trial_8a940d7fdcd7,branch_trial,24,2.0,1.0,0.1,0.1,0.012115276586285901,0.133548830710887,SUCCESS,SUCCESS,True,0.9998984402462792,0.008451345749705491
generalization_branch_trial_8adc5c1ad03b,branch_trial,40,1.5,0.8,0.05,0.05,0.005994842503189421,0.04429622756032048,SUCCESS,SUCCESS,True,0.9999983390059094,0.0006404847491794909
generalization_branch_trial_8adfdbe7a1bf,branch_trial,40,1.0,0.8,0.05,0.05,0.08800324732072554,0.6502609313409095,SUCCESS,SUCCESS,True,0.9999573764061247,0.08393816640611905
generalization_branch_trial_8b3df4f20d54,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742650329884,0.711694867737505,SUCCESS,SUCCESS,True,0.9999999999999996,0.0972336793474714
generalization_branch_trial_8b9d2f033494,branch_trial,40,2.0,0.6,0.05,0.05,2.782559402207126e-10,2.056048752151539e-09,SUCCESS,SUCCESS,True,0.9999999999999993,1.2106481608186162e-14
generalization_branch_trial_8bd65d5cb25f,branch_trial,20,1.5,0.8,0.1,0.1,0.005994842503189421,0.04429622756032048,SUCCESS,SUCCESS,True,0.9999745126068911,0.0028172254755441913
generalization_branch_trial_8c9cf6f6343e,branch_trial,40,1.0,0.8,0.05,0.05,0.09631753673755952,0.7116956822646412,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999957,0.09723383600726286
generalization_branch_trial_8cc56bf9a256,branch_trial,24,1.5,0.8,0.1,0.1,1.2915496650148854e-06,1.4236979761817662e-05,SUCCESS,SUCCESS,True,0.9999999999994331,8.039369678865944e-07
generalization_branch_trial_8cecc41bcab4,branch_trial,24,3.0,0.8,0.05,0.05,0.005994842503189421,0.019903578043979527,SUCCESS,SUCCESS,True,0.9999996473929488,0.0003021284020683582
generalization_branch_trial_8d14176a78fb,branch_trial,40,1.0,0.8,0.05,0.05,0.09631745456670679,0.7116950750996006,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999996,0.09723371929408031
generalization_branch_trial_8d542611dee7,branch_trial,24,1.5,0.8,0.05,0.05,7.742636826811277e-08,2.570645955529933e-07,SUCCESS,SUCCESS,True,0.9999999999999996,1.3553958122987452e-08
generalization_branch_trial_8da15143e8c8,branch_trial,40,1.0,0.8,0.05,0.05,0.09631753673750693,0.7116956822642525,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999959,0.09723387242261598
generalization_branch_trial_8da340355a1a,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742646285757,0.7116948674386822,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999992,0.09723363311582232
generalization_branch_trial_8dba2eaf7b7e,branch_trial,48,2.0,1.0,0.05,0.05,8.799225435691092e-05,0.0009699541399065088,SUCCESS,SUCCESS,True,0.9999999997355971,9.6512556670648e-07
generalization_branch_trial_8e1ff1b63d0d,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742634169252,0.7116948665433868,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999993,0.09723370549425753
generalization_branch_trial_8e60e14d2577,branch_trial,40,1.0,0.8,0.05,0.05,0.0965435588899123,0.7133657726279768,FAILED,NO_SCF_CONVERGENCE,False,0.9999999802196813,0.09760259771843707
generalization_branch_trial_8eef110044c3,branch_trial,40,1.0,0.8,0.05,0.05,0.0963312523773562,0.7117970278965315,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999228956,0.09725622436559686
generalization_branch_trial_8f7f0cd8b5e8,branch_trial,20,2.0,0.4,0.1,0.1,0.005994842503189421,0.04429622756032048,SUCCESS,SUCCESS,True,0.9999995423320306,0.0003693886342566897
generalization_branch_trial_8f8c6fbbf513,branch_trial,40,2.0,1.2,0.05,0.05,2.1544346900318867e-05,0.00015919238786127877,SUCCESS,SUCCESS,True,0.9999999999631711,5.578265009835451e-08
generalization_branch_trial_8f9a6e8a243a,branch_trial,24,1.0,0.8,0.05,0.05,0.1,0.33201169227365485,SUCCESS,SUCCESS,True,0.9999456010283274,0.06386619177827567
generalization_branch_trial_8fac722d0d1b,branch_trial,40,1.0,0.8,0.05,0.05,0.09631764347174726,0.711696470929542,FAILED,NO_SCF_CONVERGENCE,False,0.999999999999988,0.09723405289317116
generalization_branch_trial_8ffb5d517e82,branch_trial,40,1.0,0.8,0.1,0.1,4.641588833612792e-09,2.534221635297582e-07,SUCCESS,SUCCESS,True,0.9999999999999996,3.129027372735053e-06
generalization_branch_trial_901f173df862,branch_trial,20,3.0,0.8,0.1,0.1,0.0029663488391777374,0.021918517981682116,SUCCESS,SUCCESS,True,0.9999998481828049,0.00022100289121518608
generalization_branch_trial_9026d3aab027,branch_trial,24,2.0,1.0,0.05,0.05,0.04948168092155145,0.16428496619309318,SUCCESS,SUCCESS,True,0.9997751340318586,0.025425812884144246
generalization_branch_trial_9136a1d4804f,branch_trial,40,1.0,0.8,0.05,0.05,0.09631743334245058,0.7116949182723808,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999994,0.09723367764460018
generalization_branch_trial_91491ae00df6,branch_trial,20,2.5,0.8,0.1,0.1,0.02448436746822229,0.18091636476952713,SUCCESS,SUCCESS,True,0.9999217921787427,0.012044866551772834
generalization_branch_trial_917641220f30,branch_trial,48,1.5,0.8,0.05,0.05,2.782559402207126e-10,3.0672643080141817e-09,SUCCESS,SUCCESS,True,0.9999999999999997,7.673738475728848e-12
generalization_branch_trial_9196237cd4a0,branch_trial,40,1.0,0.8,0.05,0.05,0.1,0.7389056098930651,FAILED,NO_SCF_CONVERGENCE,False,0.999992313253001,0.10328203409939962
generalization_branch_trial_9197c30698b1,branch_trial,20,2.0,0.4,0.1,0.1,0.1,0.7389056098930651,SUCCESS,SUCCESS,True,0.9965831333678907,0.06496256663503067
generalization_branch_trial_91a1baaba3bb,branch_trial,40,2.0,0.6,0.05,0.05,0.005994842503189421,0.04429622756032048,SUCCESS,SUCCESS,True,0.9999967274355837,0.0010059503192823935
generalization_branch_trial_91e096230aed,branch_trial,80,1.5,0.8,0.025,0.025,1e-12,7.38905609893065e-12,SUCCESS,SUCCESS,True,0.9999999999999992,2.810532644665606e-15
generalization_branch_trial_9231b49a0f64,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742699472086,0.7116948713686498,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999994,0.09723370457197168
generalization_branch_trial_929ee7107b69,branch_trial,24,3.0,0.8,0.05,0.05,0.012115276586285901,0.0402241348177617,SUCCESS,SUCCESS,True,0.9999982914348046,0.0012300347433706197
generalization_branch_trial_92f436365bbb,branch_trial,20,2.5,0.8,0.1,0.1,1.2915496650148854e-06,9.543332929350077e-06,SUCCESS,SUCCESS,True,0.9999999999998949,9.290016369721768e-09
generalization_branch_trial_9350503544d9,branch_trial,20,2.0,1.2,0.1,0.1,0.0007262917501736235,0.0053666104862234295,SUCCESS,SUCCESS,True,0.9999999836212098,5.960163519179545e-05
generalization_branch_trial_936f19563ef3,branch_trial,20,1.5,0.8,0.1,0.1,0.0007262917501736235,0.0053666104862234295,SUCCESS,SUCCESS,True,0.9999996234184386,0.00037213445186832204
generalization_branch_trial_9375ee4d0707,branch_trial,40,1.0,0.8,0.05,0.05,0.0963174817011892,0.7116952755978134,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999994,0.09723377016684959
generalization_branch_trial_93e092420418,branch_trial,40,2.0,0.6,0.05,0.05,0.0007262917501736235,0.0053666104862234295,SUCCESS,SUCCESS,True,0.9999999910200431,1.4893533850169611e-05
generalization_branch_trial_94259f024019,branch_trial,40,1.0,0.8,0.05,0.05,0.09631786771707518,0.71169812789085,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999241,0.0972344073307308
generalization_branch_trial_94477305b9a7,branch_trial,24,1.0,0.8,0.1,0.1,0.00017782794100389284,0.00196022875909224,SUCCESS,SUCCESS,True,0.9999999800412968,0.00041608809636978374
generalization_branch_trial_94787bba558b,branch_trial,40,1.0,0.8,0.05,0.05,0.07744571538992787,0.5722507356379938,SUCCESS,SUCCESS,True,0.9999998462489907,0.0797120278248257
generalization_branch_trial_94adc159b758,branch_trial,24,2.0,1.0,0.05,0.05,0.1,0.33201169227365485,SUCCESS,SUCCESS,True,0.996145522679024,0.08205037373974386
generalization_branch_trial_94ce25f330f4,branch_trial,20,2.0,0.6,0.1,0.1,2.1544346900318867e-05,0.00015919238786127877,SUCCESS,SUCCESS,True,0.9999999999677489,6.96587331703412e-07
generalization_branch_trial_94e9eb58296c,branch_trial,24,3.0,0.8,0.1,0.1,0.0007262917501736235,0.00800604206596874,SUCCESS,SUCCESS,True,0.9999999968454547,2.975089263917996e-05
generalization_branch_trial_950c590ed769,branch_trial,96,1.5,0.8,0.025,0.025,1.6681005372000556e-11,1.8387766442199225e-10,SUCCESS,SUCCESS,True,0.9999999999999993,1.2454628032543914e-14
generalization_branch_trial_95732fbe6d8a,branch_trial,40,1.0,0.8,0.05,0.05,0.0963174274187758,0.7116948745020156,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999994,0.09723368812069205
generalization_branch_trial_9577baefc4d4,branch_trial,24,2.0,1.0,0.05,0.05,0.0029663488391777374,0.009848624979693922,SUCCESS,SUCCESS,True,0.9999997268752596,6.408958923860024e-05
generalization_branch_trial_9590b78f9567,branch_trial,20,3.0,0.8,0.1,0.1,0.005994842503189421,0.04429622756032048,SUCCESS,SUCCESS,True,0.9999990944520898,0.0009016325068663815
generalization_branch_trial_95c6a44940b1,branch_trial,40,2.0,0.6,0.05,0.05,0.0029663488391777374,0.021918517981682116,SUCCESS,SUCCESS,True,0.9999998077997525,0.00024770695961349033
generalization_branch_trial_961ffb5c8ce1,branch_trial,20,2.0,0.6,0.1,0.1,0.00035938136638046403,0.002655489077095598,SUCCESS,SUCCESS,True,0.9999999910958476,1.032591700027646e-05
generalization_branch_trial_962522331ada,branch_trial,40,1.0,0.8,0.05,0.05,0.0963456643819811,0.711903519007203,FAILED,NO_SCF_CONVERGENCE,False,0.9999999996915869,0.09727974764710849
generalization_branch_trial_96c59c4eaa8f,branch_trial,40,1.0,0.8,0.05,0.05,0.0963175341527053,0.7116956631650083,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999969,0.0972338709830908
generalization_branch_trial_9767bd6e7754,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742289518766,0.711694841076969,SUCCESS,SUCCESS,True,0.9999999999999997,0.09723368474606586
generalization_branch_trial_979caf011641,branch_trial,40,1.0,0.8,0.05,0.05,0.09631743000365194,0.7116948936018104,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999993,0.09723369243474815
generalization_branch_trial_97ddddc06d2c,branch_trial,40,1.0,0.8,0.05,0.05,0.09631743668126042,0.711694942943034,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999993,0.09723371028932663
generalization_branch_trial_9888d3a9a02c,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742397222037,0.7116948490352242,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999993,0.0972336731189522
generalization_branch_trial_98a760fed8d2,branch_trial,40,1.0,0.8,0.1,0.1,3.162277660168379e-13,1.726545101363335e-11,SUCCESS,SUCCESS,True,0.9999999999999997,4.244314387508341e-06
generalization_branch_trial_98fcc37efdd6,branch_trial,20,2.0,0.4,0.1,0.1,2.1544346900318867e-05,0.00015919238786127877,SUCCESS,SUCCESS,True,0.9999999999834336,1.5355297171461655e-07
generalization_branch_trial_990048ccc5d9,branch_trial,40,1.0,0.8,0.05,0.05,0.09677021206863679,0.7150405256805731,FAILED,NO_SCF_CONVERGENCE,False,0.9999999206863356,0.09797268949809032
generalization_branch_trial_994c4fe1f320,branch_trial,24,3.0,0.8,0.1,0.1,0.018782182954176368,0.2070393155173663,SUCCESS,SUCCESS,True,0.9999912527617797,0.01751778098222969
generalization_branch_trial_995b7e23ab85,branch_trial,24,2.0,0.6,0.1,0.1,0.012115276586285901,0.133548830710887,SUCCESS,SUCCESS,True,0.9999776485153682,0.004617141395565091
generalization_branch_trial_9a38ea063825,branch_trial,40,1.5,0.8,0.1,0.1,1.6681005372000556e-11,9.107520340041714e-10,SUCCESS,SUCCESS,True,0.9999999999999996,3.860328405571908e-12
generalization_branch_trial_9a5913b975e2,branch_trial,24,3.0,0.8,0.05,0.05,0.015773085833909743,0.05236848920093985,SUCCESS,SUCCESS,True,0.9999992317414511,0.002077632731354775
generalization_branch_trial_9a62542a8091,branch_trial,40,1.0,0.8,0.05,0.05,0.09646955135648716,0.7128189268117551,FAILED,NO_SCF_CONVERGENCE,False,0.9999994896068329,0.09748179630673268
generalization_branch_trial_9abd235695d1,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742742550718,0.7116948745517542,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999994,0.09723370303747404
generalization_branch_trial_9b1213634601,branch_trial,48,2.0,1.0,0.05,0.05,2.1544346900318867e-05,0.0002374871358879441,SUCCESS,SUCCESS,True,0.9999999999451561,1.9947115686062654e-08
generalization_branch_trial_9b2c6df97a05,branch_trial,20,2.0,1.0,0.1,0.1,1.2915496650148854e-06,9.543332929350077e-06,SUCCESS,SUCCESS,True,0.9999999999997474,1.9058964994255e-07
generalization_branch_trial_9bb167ea8e55,branch_trial,40,1.0,0.8,0.05,0.05,0.09643042514028873,0.7125298210053259,FAILED,NO_SCF_CONVERGENCE,False,0.999999995060901,0.09741799306229304
generalization_branch_trial_9c3a17bef1e7,branch_trial,40,2.0,1.2,0.05,0.05,1e-12,7.38905609893065e-12,SUCCESS,SUCCESS,True,0.9999999999999994,5.808999092785488e-16
generalization_branch_trial_9c3c9022e76a,branch_trial,40,1.0,0.8,0.05,0.05,0.07034321639046047,0.5197699720883304,SUCCESS,SUCCESS,True,0.999838144361603,0.06897887537488162
generalization_branch_trial_9c8505bc46e5,branch_trial,40,1.0,0.8,0.05,0.05,0.09812841831084358,0.7250763877981569,FAILED,NO_SCF_CONVERGENCE,False,0.9999986946075637,0.10019764758153656
generalization_branch_trial_9d2b5f71c188,branch_trial,40,1.0,0.8,0.05,0.05,0.0963131588374562,0.7116633337151822,SUCCESS,SUCCESS,True,0.9999999999806114,0.09722676432701807
generalization_branch_trial_9d727093a270,branch_trial,40,2.0,1.0,0.05,0.05,0.1,0.7389056098930651,SUCCESS,SUCCESS,True,0.9537676593983411,0.17763347673867289
generalization_branch_trial_9d7b65a50e27,branch_trial,24,1.5,0.8,0.1,0.1,0.1,1.1023176380641606,SUCCESS,SUCCESS,True,0.9976352490368052,0.11380807409023623
generalization_branch_trial_9dcaabdeec83,branch_trial,40,1.0,0.8,0.05,0.05,0.09814144115822995,0.7251726143480626,FAILED,NO_SCF_CONVERGENCE,False,0.9999987123496401,0.10021903961276163
generalization_branch_trial_9dcd7db12fd3,branch_trial,40,1.0,0.8,0.05,0.05,0.09722515489538287,0.718402123749206,FAILED,NO_SCF_CONVERGENCE,False,0.9999996812070571,0.09871659319176211
generalization_branch_trial_9e03420f655f,branch_trial,40,2.0,1.2,0.05,0.05,0.1,0.7389056098930651,SUCCESS,SUCCESS,True,0.9934055247081875,0.13023137025235765
generalization_branch_trial_9e3343359bab,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742731102108,0.7116948737058099,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999994,0.09723369611290782
generalization_branch_trial_9e477379e4d1,branch_trial,24,3.0,0.8,0.1,0.1,0.005994842503189421,0.06608220628682401,FAILED,NO_SCF_CONVERGENCE,False,0.9999938819631442,0.002004398604706639
generalization_branch_trial_9e829631bc75,branch_trial,40,2.0,0.6,0.05,0.05,1.6681005372000556e-11,1.2325688448027565e-10,SUCCESS,SUCCESS,True,0.9999999999999996,8.453967625089183e-16
generalization_branch_trial_9eb9a0e02c41,branch_trial,24,2.0,1.0,0.1,0.1,0.1,1.1023176380641606,SUCCESS,SUCCESS,True,0.9459502495186872,0.1568819566432859
generalization_branch_trial_9eece44ff360,branch_trial,24,3.0,0.8,0.1,0.1,1e-12,1.1023176380641605e-11,SUCCESS,SUCCESS,True,0.9999999999999997,5.329384537284063e-16
generalization_branch_trial_9f04e004782e,branch_trial,40,1.0,0.8,0.05,0.05,0.09631748159343502,0.7116952748016117,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999992,0.09723375780041839
generalization_branch_trial_9f47896357be,branch_trial,40,1.0,0.8,0.05,0.05,0.096317433456885,0.7116949191179431,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999993,0.09723369667493655
generalization_branch_trial_9f6657af68fe,branch_trial,24,1.0,0.8,0.1,0.1,0.06442104683480705,0.7101245618856518,SUCCESS,SUCCESS,True,0.9999386610369183,0.13422670313002422
generalization_branch_trial_9f8ac7a8ae2a,branch_trial,40,1.0,0.8,0.05,0.05,0.096317426995536,0.7116948713746729,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999993,0.09723369467498548
generalization_branch_trial_9faffcb8f8bb,branch_trial,40,1.0,0.8,0.05,0.05,0.09649262202264172,0.7129893972582108,FAILED,NO_SCF_CONVERGENCE,False,0.9999999796446206,0.09751945209027454
generalization_branch_trial_9fb4ed2adf4f,branch_trial,40,1.0,0.8,0.05,0.05,0.09631742699470772,0.7116948713685527,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999996,0.09723371769054276
generalization_branch_trial_9ff59bd1d898,branch_trial,40,2.0,1.0,0.1,0.1,4.641588833612792e-09,2.534221635297582e-07,SUCCESS,SUCCESS,True,0.9999999999999996,2.195138405282755e-11
generalization_branch_trial_a01da138aec7,branch_trial,40,1.5,0.8,0.1,0.1,0.00035938136638046403,0.019621557760756952,SUCCESS,SUCCESS,True,0.9999998120543312,0.00018413666028271557
generalization_branch_trial_a0b6985ec33c,branch_trial,40,2.0,1.0,0.05,0.05,2.1544346900318867e-05,0.00015919238786127877,SUCCESS,SUCCESS,True,0.9999999999460892,1.2793001599249652e-07
generalization_branch_trial_a0f14c63ecec,branch_trial,40,1.0,0.8,0.05,0.05,0.08387086287290746,0.6197265108336331,FAILED,NO_SCF_CONVERGENCE,False,0.9948449683636192,0.08900752525261543
generalization_branch_trial_a121ad0e7580,branch_trial,48,2.0,1.0,0.05,0.05,0.04948168092155145,0.5454452964088903,SUCCESS,SUCCESS,True,0.9892785563145388,0.12077525451102154
generalization_branch_trial_a1254618ba13,branch_trial,24,1.0,0.8,0.05,0.05,7.742636826811277e-08,2.570645955529933e-07,SUCCESS,SUCCESS,True,0.9999999999999993,4.956776998124518e-08
generalization_branch_trial_a13f5f58b7e5,branch_trial,20,2.0,1.2,0.1,0.1,0.1,0.7389056098930651,SUCCESS,SUCCESS,True,0.9949786726729907,0.09500731422808777
generalization_branch_trial_a16a943d8c8d,branch_trial,20,2.5,0.8,0.1,0.1,2.1544346900318867e-05,0.00015919238786127877,SUCCESS,SUCCESS,True,0.9999999999704245,1.592977029566731e-07
generalization_branch_trial_a16c1392822d,branch_trial,20,2.0,0.4,0.1,0.1,0.005994842503189421,0.04429622756032048,SUCCESS,SUCCESS,True,0.9999985203067221,0.0003693885792589386
generalization_branch_trial_a1967c215e15,branch_trial,40,1.0,0.8,0.05,0.05,0.0963315443543119,0.7117991853306368,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999229072,0.09725673276857727
generalization_branch_trial_a1a3631c4c46,branch_trial,40,1.0,0.8,0.05,0.05,0.09634873343118126,0.7119261963839134,FAILED,NO_SCF_CONVERGENCE,False,0.9999999987491328,0.09728473986137766
generalization_branch_trial_a27c97de38f2,branch_trial,40,1.0,0.8,0.1,0.1,0.1,5.459815003314424,SUCCESS,SUCCESS,True,0.9519090871582558,0.21551566330711322
generalization_branch_trial_a2bdd0b4f373,branch_trial,20,2.0,1.2,0.1,0.1,2.1544346900318867e-05,0.00015919238786127877,SUCCESS,SUCCESS,True,0.999999999949091,2.0018092148367663e-06
generalization_branch_trial_a3110f0e1313,branch_trial,24,3.0,0.8,0.05,0.05,0.020535250264571484,0.06817943191603396,FAILED,NO_SCF_CONVERGENCE,False,0.9999954164878809,0.0035003961489729033
generalization_branch_trial_a386e08ea465,branch_trial,40,2.0,1.0,0.1,0.1,2.782559402207126e-10,1.519225957178408e-08,SUCCESS,SUCCESS,True,0.9999999999999991,1.3156304256778666e-12
generalization_branch_trial_a3b7654de3cb,branch_trial,40,1.0,0.8,0.05,0.05,0.0963174821387269,0.711695278830804,FAILED,NO_SCF_CONVERGENCE,False,0.9999999999999993,0.0972337692292181
generalization_branch_trial_a3d8cb477eeb,branch_trial,20,2.0,0.6,0.1,0.1,0.04948168092155145,0.36562291619873016,SUCCESS,SUCCESS,True,0.9995963870300606,0.029069055408291664
generalization_branch_trial_a3d92fcc5362,branch_trial,40,1.0,0.8,0.05,0.05,0.09632448514322879,0.7117470244239296,FAILED,NO_SCF_CONVERGENCE,False,0.999999999980728,0.0972451766859877
generalization_branch_trial_a40a589b4d29,branch_trial,40,1.0,0.8,0.1,0.1,0.012115276586285901,0.6614716887510772,SUCCESS,SUCCESS,True,0.9999904452991485,0.07231085329148712
generalization_branch_trial_a40baece82f8,branch_trial,20,2.0,1.0,0.1,0.1,0.0014677992676220735,0.010845651130428824,SUCCESS,SUCCESS,True,0.9999999105070118,0.00016005484025955838
